Categoria	Moneda	RatingVendedor	Duracion	DiaSemana	PrecioInicial	PrecioCierre	Competitiva?	subasta	c2d_RatingVendedor_1	c2d_Duracion_1	c2d_PrecioInicial_1	c2d_PrecioCierre_1	c2d_Competitiva?_1	pred_SpvInstance_1	pred_SpvInstance_2
Toys/Hobbies	US	1375	7	Sat	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	2993	7	Tue	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	GBP	3380	7	Thu	17.83	17.83	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	3385	7	Sat	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3613	7	Sun	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Antique/Art/Craft	US	4390	7	Fri	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	EUR	4680	7	Tue	12.29	12.29	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	US	5450	7	Fri	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	US	5450	7	Sat	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	US	5450	7	Sat	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	9003	7	Mon	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	9003	7	Mon	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Computer	US	9003	7	Fri	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Music/Movie/Game	US	37727	7	Sun	9.99	9.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Health/Beauty	EUR	83	10	Sun	12.29	12.29	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	NO	NO
Health/Beauty	EUR	83	10	Sun	12.29	12.29	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	NO	NO
EverythingElse	US	1124	10	Mon	9.99	9.99	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	EUR	1853	7	Fri	12.3	12.3	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	EUR	3375	10	Thu	12.3	12.3	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	EUR	2168	7	Sun	13.47	13.47	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	5257	3	Fri	10.99	10.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Fri	10.99	10.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Sat	10.99	10.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Books	US	2191	5	Sun	10.99	10.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
EverythingElse	US	4397	7	Fri	10.99	10.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	22501	5	Mon	11	11	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Tue	6.02562	30.62	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	EUR	1329	10	Wed	6.02562	30.62	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	25433	7	Sat	11.5	11.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	352	3	Sat	11.95	11.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	3385	7	Sat	11.95	11.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
EverythingElse	US	814	3	Fri	11.99	11.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Home/Garden	US	2168	3	Sat	11.99	11.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	11.99	11.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	11.99	11.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	11.99	11.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	11.99	11.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	3385	7	Sat	11.99	11.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	10067	3	Fri	12	12	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	12	12	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	EUR	392	7	Sun	9.84	22.14	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Jewelry	GBP	593	7	Thu	21.42	21.42	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	EUR	3375	7	Sun	9.84	22.14	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Clothing/Accessories	EUR	846	10	Wed	9.84	22.14	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Coins/Stamps	US	5564	7	Fri	12.25	12.25	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	12.5	12.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	5812	5	Tue	12.92	12.92	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Sat	12.99	12.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	10067	3	Sat	12.99	12.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	983	5	Mon	12.99	12.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	EUR	3090	10	Tue	11.0541	23.35	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	EUR	730	5	Tue	11.07	23.37	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	1166	7	Wed	11.07	23.37	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	10	Sun	11.07	23.37	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	10	Mon	11.07	23.37	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	10	Mon	11.07	23.37	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Books	EUR	1719	1	Sat	11.9305	24.23	0	NO	_NA_	_1_1.00	_NA_	_NA_	_1_0.00	NO	NO
SportingGoods	US	5271	5	Fri	13.95	13.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	US	1265	5	Sat	13.99	13.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Health/Beauty	EUR	678	7	Wed	5.46008	54.65	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	EUR	2168	3	Thu	12.2343	24.53	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	EUR	2168	5	Mon	12.2343	24.53	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	EUR	1122	10	Sat	12.2343	24.53	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	1661	7	Wed	12.2839	24.58	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	EUR	5701	5	Fri	7.37833	44.27	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	EUR	5701	10	Sun	7.37833	44.27	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Music/Movie/Game	US	5811	3	Sat	14.92	14.92	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	534	7	Sun	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	534	7	Sun	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	534	7	Sun	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	534	7	Sun	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Collectibles	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	25433	7	Fri	14.95	14.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	5257	3	Fri	14.99	14.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Fri	14.99	14.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Sat	14.99	14.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	790	5	Mon	14.99	14.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	1215	5	Tue	14.99	14.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	534	7	Sun	14.99	14.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Music/Movie/Game	US	2993	7	Fri	14.99	14.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3306	7	Sun	14.99	14.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Home/Garden	US	3613	7	Sun	14.99	14.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	4457	3	Fri	15	15	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	15	15	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	22501	5	Mon	15	15	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Music/Movie/Game	US	5812	5	Tue	15.92	15.92	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	957	5	Tue	15.99	15.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	22501	5	Mon	16	16	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	22501	5	Mon	16	16	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	3	Thu	11.0669	35.66	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	10	Tue	11.0669	35.66	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	5701	10	Sat	11.0669	35.66	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	10067	3	Fri	16.5	16.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	EUR	4641	10	Thu	6.13609	67.62	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Fri	16.99	16.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	5257	3	Fri	16.99	16.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Tue	12.1747	36.77	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Tue	12.1747	36.77	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Wed	12.1747	36.77	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Tue	12.1747	36.77	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	2046	7	Fri	17.95	17.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	7	Fri	17.95	17.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	7	Fri	17.95	17.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	7	Fri	17.95	17.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2433	3	Fri	18	18	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	18	18	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
SportingGoods	US	1266	5	Sun	18.25	18.25	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	634	1	Fri	18.49	18.49	0	NO	_NA_	_1_1.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	25433	7	Sun	18.5	18.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	25433	7	Sun	18.5	18.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Health/Beauty	US	4398	1	Fri	18.99	18.99	0	NO	_NA_	_1_1.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	US	837	3	Sun	18.99	18.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	10067	3	Fri	18.99	18.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Health/Beauty	US	4398	5	Mon	18.99	18.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Health/Beauty	US	4398	5	Mon	18.99	18.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Mon	18.99	18.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	19.5	19.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Electronics	EUR	316	10	Wed	9.83833	59.03	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	5	Mon	12.1753	49.07	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Wed	12.1753	49.07	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	11576	3	Fri	19.95	19.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	5	Fri	19.95	19.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	5	Sat	19.95	19.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Computer	US	4028	5	Mon	19.95	19.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	534	7	Sun	19.95	19.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Jewelry	US	2046	7	Mon	19.95	19.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	7	Mon	19.95	19.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	2046	7	Mon	19.95	19.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	790	5	Mon	19.99	19.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	957	5	Tue	19.99	19.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	1051	5	Sun	19.99	19.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Antique/Art/Craft	US	1220	5	Mon	19.99	19.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Music/Movie/Game	US	2993	7	Fri	19.99	19.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Antique/Art/Craft	US	4390	7	Mon	19.99	19.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	664	3	Sat	20	20	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	EUR	730	5	Tue	24.6	24.6	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	22501	5	Mon	20	20	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	22501	5	Mon	20	20	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	756	3	Sun	20.5	20.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	NO
SportingGoods	US	5271	7	Sat	20.95	20.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	10067	3	Fri	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	21	21	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Antique/Art/Craft	US	4397	7	Sat	21.99	21.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	816	3	Sat	22	22	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Electronics	US	572	7	Mon	22.95	22.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Electronics	US	572	7	Tue	22.95	22.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	1405	7	Thu	11.0685	72.56	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
SportingGoods	EUR	1405	7	Thu	11.0685	72.56	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	US	1304	7	Sun	23.5	23.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Jewelry	US	25433	7	Mon	23.5	23.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	EUR	164	5	Mon	12.1742	73.66	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	US	280	3	Sat	24.77	24.77	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	351	3	Fri	24.95	24.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	24.95	24.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Jewelry	US	11576	5	Tue	24.95	24.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	24.95	24.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	1779	1	Fri	24.99	24.99	0	NO	_NA_	_1_1.00	_NA_	_NA_	_1_0.00	SI	SI
Home/Garden	US	4398	3	Sun	24.99	24.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	1163	7	Tue	24.99	24.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	24.99	24.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Electronics	US	9747	5	Tue	25	25	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	5939	10	Mon	25	25	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	EUR	536	10	Tue	11.0677	97.15	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	NO	NO
Health/Beauty	US	1155	7	Sun	26.99	26.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Antique/Art/Craft	US	4390	7	Fri	27	27	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Coins/Stamps	US	5564	7	Fri	27	27	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	5257	3	Sat	27.95	27.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Clothing/Accessories	EUR	164	7	Tue	12.1749	98.26	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	112	5	Mon	28.99	28.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	816	5	Mon	29	29	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	534	7	Sun	29.95	29.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Photography	US	572	7	Tue	29.95	29.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	3385	7	Sat	29.95	29.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	29.95	29.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Home/Garden	US	841	3	Sat	29.99	29.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	SI
Toys/Hobbies	US	534	7	Sun	29.99	29.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Collectibles	GBP	1147	7	Thu	53.52	53.52	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Health/Beauty	US	1155	7	Sun	29.99	29.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	1256	7	Mon	29.99	29.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Coins/Stamps	US	5564	7	Sat	29.99	29.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	EUR	7	3	Sat	36.89	36.89	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	NO
Toys/Hobbies	US	2218	3	Sun	30	30	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	SI	NO
Photography	US	572	5	Mon	30	30	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	1364	5	Sun	30.95	30.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	361	1	Fri	31	31	0	NO	_NA_	_1_1.00	_NA_	_NA_	_1_0.00	NO	NO
SportingGoods	US	5271	7	Sun	31.95	31.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	4457	7	Mon	32	32	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	352	5	Sun	32.95	32.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Antique/Art/Craft	US	4390	7	Mon	32.95	32.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	2427	3	Sat	33.95	33.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2427	3	Sun	33.95	33.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2427	3	Sun	33.95	33.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	34.95	34.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	25433	5	Sun	34.95	34.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
